fold,n_hidden_layers,hidden_width,activation,dropout,batch_size,lr,weight_decay,residual,scheduler,l0_lambda,mae,rmse,r2,best_epoch,feat_count@0.50,key
5,3,256,gelu,0.0,2048,0.02,0.0005,True,cosine,0.0001,7.9001713,10.272317886352539,0.7546169859809791,97,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0001, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
1,3,512,gelu,0.0,1024,0.003,0.0001,True,cosine,0.0,7.754425,10.695884704589844,0.7571636437614662,111,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
2,3,512,gelu,0.0,1024,0.003,0.0001,True,cosine,0.0,7.7645545,10.165502548217773,0.774151103474386,90,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
3,3,512,gelu,0.0,1024,0.003,0.0001,True,cosine,0.0,7.380193,9.683470726013184,0.7802781947685001,108,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
4,3,512,gelu,0.0,1024,0.003,0.0001,True,cosine,0.0,8.439092,11.362229347229004,0.6949970131806206,46,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
5,3,512,gelu,0.0,1024,0.003,0.0001,True,cosine,0.0,7.395213,9.62552547454834,0.7845450312096562,102,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
1,3,256,gelu,0.1,2048,0.01,0.0001,True,cosine,0.0003,8.7714815,11.776250839233398,0.7056294873600262,115,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
2,3,256,gelu,0.1,2048,0.01,0.0001,True,cosine,0.0003,8.367441,10.652196884155273,0.7520074765350333,104,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
3,3,256,gelu,0.1,2048,0.01,0.0001,True,cosine,0.0003,7.915435,10.110304832458496,0.7604812232725486,107,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
4,3,256,gelu,0.1,2048,0.01,0.0001,True,cosine,0.0003,7.986328,10.193292617797852,0.7545257660140863,104,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
5,3,256,gelu,0.1,2048,0.01,0.0001,True,cosine,0.0003,8.01288,10.335017204284668,0.7516123668434331,85,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
1,2,256,gelu,0.0,1024,0.01,0.0001,True,cosine,3e-07,8.510746,11.548981666564941,0.7168819043061285,95,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.01, "n_hidden_layers": 2, "weight_decay": 0.0001}
2,2,256,gelu,0.0,1024,0.01,0.0001,True,cosine,3e-07,8.195796,10.898811340332031,0.7403917046068353,114,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.01, "n_hidden_layers": 2, "weight_decay": 0.0001}
3,2,256,gelu,0.0,1024,0.01,0.0001,True,cosine,3e-07,7.9354105,10.184123992919922,0.7569708307229233,100,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.01, "n_hidden_layers": 2, "weight_decay": 0.0001}
4,2,256,gelu,0.0,1024,0.01,0.0001,True,cosine,3e-07,8.092478,10.391931533813477,0.7448652701636246,101,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.01, "n_hidden_layers": 2, "weight_decay": 0.0001}
5,2,256,gelu,0.0,1024,0.01,0.0001,True,cosine,3e-07,7.994561,10.2285737991333,0.7567024272159795,80,5460.0,{"activation": "gelu", "batch_size": 1024, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.01, "n_hidden_layers": 2, "weight_decay": 0.0001}
1,3,256,gelu,0.0,2048,0.02,0.0001,True,cosine,3e-05,8.7730255,11.954422950744629,0.6966545492824818,88,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0001}
2,3,256,gelu,0.0,2048,0.02,0.0001,True,cosine,3e-05,8.259108,10.823099136352539,0.7439861214579142,103,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0001}
3,3,256,gelu,0.0,2048,0.02,0.0001,True,cosine,3e-05,7.902613,10.129887580871582,0.7595524849676695,80,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0001}
4,3,256,gelu,0.0,2048,0.02,0.0001,True,cosine,3e-05,7.843217,10.070037841796875,0.7604262798904824,100,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0001}
5,3,256,gelu,0.0,2048,0.02,0.0001,True,cosine,3e-05,8.046985,10.599409103393555,0.7387412466821175,78,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0001}
1,2,256,gelu,0.0,2048,0.005,0.0,True,cosine,0.0003,10.154545,12.979108810424805,0.6424226866127265,44,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.005, "n_hidden_layers": 2, "weight_decay": 0.0}
